시도,시군구,읍면동,우편번호,주소,센터명,경도,위도,행정구역코드,인구수
전북,완주군,용진읍,55349,전북특별자치도 완주군 용진읍 완주로 210,용진읍행정복지센터,127.1567885,35.8836031,5271025600,10637
전북,완주군,운주면,55300,전북특별자치도 완주군 운주면 장선로 124,운주면행정복지센터,127.2773956,36.092469,5271038000,1867
전북,완주군,이서면,55366,전북특별자치도 완주군 이서면 이서로 55,이서면행정복지센터,127.0225742,35.8207022,5271033000,15123
전북,완주군,화산면,55304,전북특별자치도 완주군 화산면 화산로 830-14,화산면행정복지센터,127.2034799,36.0356894,5271039000,2556
전북,익산시,금마면,54572,전북특별자치도 익산시 금마면 고도3길 3,금마면행정복지센터,127.0529446,35.993045,5214040000,5140
전북,익산시,남중동,54623,전북특별자치도 익산시 인북로56길 8,남중동행정복지센터,126.9590691,35.9511476,5214059500,10281
전북,익산시,낭산면,54521,전북특별자치도 익산시 낭산면 함낭로 949,낭산면행정복지센터,127.0098578,36.0780757,5214037000,2776
전북,익산시,동산동,54607,전북특별자치도 익산시 동천로 82,동산동행정복지센터,126.9725693,35.9286158,5214057000,20822
전북,익산시,마동,54596,전북특별자치도 익산시 중앙로25길 5,마동행정복지센터,126.9591871,35.9379592,5214058000,11694
전북,익산시,망성면,54515,전북특별자치도 익산시 망성면 안성로 726,망성면행정복지센터,127.0206448,36.1325543,5214038000,2727
전북,익산시,모현동,54656,전북특별자치도 익산시 선화로 129(모현동 1가),모현동행정복지센터,126.9450338,35.9487204,5214061000,37512
전북,익산시,삼기면,54527,전북특별자치도 익산시 삼기면 황금로 513,삼기면행정복지센터,126.984063,36.0203484,5214043000,2486
전북,익산시,삼성동,54554,전북특별자치도 익산시 부송로 125,삼성동행정복지센터,126.9894392,35.9627038,5214069000,30925
전북,익산시,성당면,54505,전북특별자치도 익산시 성당면 황성로 727,성당면행정복지센터,126.9349726,36.0882773,5214035000,1752
전북,익산시,송학동,54664,전북특별자치도 익산시 고현로 11,송학동행정복지센터,126.9402935,35.9384856,5214062000,9164
전북,익산시,신동,54647,전북특별자치도 익산시 인북로 353,신동행정복지센터,126.961288,35.959818,5214065600,15021
전북,익산시,어양동,54565,전북특별자치도 익산시 동서로63길 43,어양동행정복지센터,126.9843109,35.9553415,5214065200,23133
전북,익산시,여산면,54520,전북특별자치도 익산시 여산면 여산동촌1길 13-12,여산면행정복지센터,127.0860148,36.0586867,5214039000,3014
전북,익산시,영등1동,54644,전북특별자치도 익산시 고봉로18길 34,영등1동행정복지센터,126.9725502,35.9523672,5214064600,21290
전북,익산시,영등2동,54546,전북특별자치도 익산시 무왕로13길 18,영등2동행정복지센터,126.9769928,35.960064,5214064700,13072
전북,익산시,오산면,54670,전북특별자치도 익산시 오산면 평동로 323,오산면행정복지센터,126.9162904,35.9386769,5214031000,7088
전북,익산시,왕궁면,54576,전북특별자치도 익산시 왕궁면 흥암1길 14,왕궁면행정복지센터,127.0878063,35.9664006,5214041000,5083
전북,익산시,용동면,54513,전북특별자치도 익산시 용동면 용동1길 80-31,용동면행정복지센터,126.9930074,36.109912,5214044000,1415
전북,익산시,용안면,54507,전북특별자치도 익산시 용안면 용안교동1길 21,용안면행정복지센터,126.9522751,36.1200404,5214036000,2414
전북,익산시,웅포면,54501,전북특별자치도 익산시 웅포면 강변로 9,웅포면행정복지센터,126.8768734,36.0644351,5214034000,1466
전북,익산시,인화동,54675,전북특별자치도 익산시 인북로4길 38,인화동행정복지센터,126.9536058,35.9294769,5214056000,6246
전북,익산시,중앙동,54594,전북특별자치도 익산시 익산대로16길 47,중앙동행정복지센터,126.9524136,35.939788,5214052000,2988
전북,익산시,춘포면,54581,전북특별자치도 익산시 춘포면 춘포2길 11,춘포면행정복지센터,127.005275,35.901032,5214042000,4336
전북,익산시,팔봉동,54582,전북특별자치도 익산시 무왕로 1408,팔봉동행정복지센터,127.0117143,35.96522,5214067000,6480
전북,익산시,평화동,54674,전북특별자치도 익산시 익산대로4길 12,평화동행정복지센터,126.9453362,35.9323035,5214053000,4298
전북,익산시,함라면,54502,전북특별자치도 익산시 함라면 함라1길 65,함라면행정복지센터,126.910375,36.060058,5214033000,2041
전북,익산시,함열읍,54511,전북특별자치도 익산시 함열읍 함열중앙로 83,함열읍행정복지센터,126.9662602,36.0782567,5214025000,6280
전북,익산시,황등면,54533,전북특별자치도 익산시 황등면 황등로 140-5,황등면행정복지센터,126.945072,36.0044599,5214032000,6660
전북,임실군,강진면,55939,전북특별자치도 임실군 강진면 호국로 47,강진면사무소,127.1635784,35.53034,5275039000,1389
전북,임실군,관촌면,55910,전북특별자치도 임실군 관촌면 사선1길 13,관촌면행정복지센터,127.2707696,35.6738595,5275038000,3099
전북,임실군,덕치면,55941,전북특별자치도 임실군 덕치면 인덕로 1401,덕치면사무소,127.1571878,35.5101146,5275040000,1127
전북,임실군,삼계면,55946,전북특별자치도 임실군 삼계면 충효로 1281,삼계면사무소,127.2743793,35.5076618,5275037000,1424
전북,임실군,성수면,55918,전북특별자치도 임실군 성수면 임진로 213,성수면사무소,127.3331435,35.6299345,5275034000,1542
전북,임실군,신덕면,55902,전북특별자치도 임실군 신덕면 수지로 94,신덕면사무소,127.1783313,35.6840217,5275036000,1257
전북,임실군,신평면,55911,전북특별자치도 임실군 신평면 석등슬치로 369,신평면사무소,127.2241849,35.6573282,5275033000,1370
전북,임실군,오수면,55954,전북특별자치도 임실군 오수면 오수3길 14,오수면사무소,127.3283121,35.5367585,5275035500,3386
전북,임실군,운암면,55904,전북특별자치도 임실군 운암면 임운로 1884,운암면사무소,127.1604708,35.6606485,5275032000,1567
전북,임실군,임실읍,55927,전북특별자치도 임실군 임실읍 봉황11길 114,임실읍사무소,127.2868818,35.6173709,5275025000,7156
전북,임실군,지사면,55921,전북특별자치도 임실군 지사면 충효로 2437,지사면사무소,127.3576028,35.5640014,5275041000,1170
전북,임실군,청웅면,55934,전북특별자치도 임실군 청웅면 청웅로 153,청웅면사무소,127.2012401,35.5697975,5275031000,1206
전북,장수군,계남면,55623,전북특별자치도 장수군 계남면 장수로 3071,계남면사무소,127.577713,35.70296,5274035000,2044
전북,장수군,계북면,55602,전북특별자치도 장수군 계북면 장무로 961,계북면사무소,127.6124591,35.7854962,5274036000,1475
전북,장수군,번암면,55659,전북특별자치도 장수군 번암면 장수로 485,번암면사무소,127.5438539,35.5320013,5274032000,2170
전북,장수군,산서면,55647,전북특별자치도 장수군 산서면 보산로 1858,산서면사무소,127.3962852,35.5840402,5274031000,1932
전북,장수군,장계면,55615,전북특별자치도 장수군 장계면 한들로 153-3,장계면행정복지센터,127.588888,35.731926,5274033500,4166
전북,장수군,장수읍,55631,전북특별자치도 장수군 장수읍 장천로 245,장수읍행정복지센터,127.5196399,35.6542752,5274025000,6958
전북,장수군,천천면,55607,전북특별자치도 장수군 천천면 장천로 1186,천천면사무소,127.532325,35.733468,5274034000,2007
전북,전주시 덕진구,금암1동,54931,전북특별자치도 전주시 덕진구 기린대로 392 ,금암1동주민센터,127.133088,35.837424,5211358000,8037
전북,전주시 덕진구,금암2동,54926,전북특별자치도 전주시 덕진구 거북바우로 50 ,금암2동주민센터,127.1430611,35.8386243,5211359000,9467
전북,전주시 덕진구,덕진동,54888,전북특별자치도 전주시 덕진구 기린대로 533-7,덕진동주민센터,127.1206712,35.8453489,5211357000,20614
전북,전주시 덕진구,송천1동,54837,전북특별자치도 전주시 덕진구 송천중앙로 116,송천1동주민센터,127.121025,35.857132,5211364100,64710
전북,전주시 덕진구,송천2동,54830,전북특별자치도 전주시 덕진구 두간9길 6 ,송천2동주민센터,127.1156886,35.8649317,5211364200,26446
전북,전주시 덕진구,여의동,54850,전북특별자치도 전주시 덕진구 여암2길 9 ,여의동주민센터,127.0756502,35.8713317,5211366500,15858
전북,전주시 덕진구,우아1동,54908,전북특별자치도 전주시 덕진구 우아2길 25 ,우아1동주민센터,127.1595688,35.8498511,5211361100,11916
전북,전주시 덕진구,우아2동,55014,전북특별자치도 전주시 덕진구 진버들7길 25 ,우아2동주민센터,127.167063,35.83779,5211361200,13794
전북,전주시 덕진구,인후1동,54914,전북특별자치도 전주시 덕진구 견훤로 290 ,인후1동주민센터,127.1566638,35.8374724,5211354000,17182
전북,전주시 덕진구,인후2동,54918,전북특별자치도 전주시 덕진구 견훤왕궁로 244 ,인후2동주민센터,127.1463252,35.8398802,5211355000,10192
전북,전주시 덕진구,인후3동,55020,전북특별자치도 전주시 덕진구 구총목로 5,인후3동행정복지센터,127.1607395,35.8278598,5211356000,30134
전북,전주시 덕진구,조촌동,54807,전북특별자치도 전주시 덕진구 쪽구름로 150 ,조촌동주민센터,127.0692019,35.8745274,5211365000,12030
전북,전주시 덕진구,진북동,54939,전북특별자치도 전주시 덕진구 벚꽃1길 8 진북동주민센터,진북동주민센터,127.1314925,35.8277895,5211352500,12483
전북,전주시 덕진구,팔복동,54845,전북특별자치도 전주시 덕진구 신복5길 6 ,팔복동주민센터,127.106313,35.853657,5211360000,7329
전북,전주시 덕진구,혁신동,54866,전북특별자치도 전주시 덕진구 기지로 95,혁신동주민센터,127.0627997,35.8390037,5211367000,35965
전북,전주시 덕진구,호성동,54903,전북특별자치도 전주시 덕진구 동부대로 869 ,호성동주민센터,127.1496213,35.8636764,5211362000,18584
전북,전주시 완산구,노송동,55011,전북특별자치도 전주시 완산구 인봉1길 54,노송동주민센터,127.158364,35.8244741,5211160500,10359
전북,전주시 완산구,동서학동,55100,전북특별자치도 전주시 완산구 서학로 26,동서학동주민센터,127.1522,35.809508,5211165000,5817
전북,전주시 완산구,삼천1동,55084,전북특별자치도 전주시 완산구 성지산로 33,삼천1동주민센터,127.121585,35.8007277,5211170100,11564
전북,전주시 완산구,삼천2동,55089,전북특별자치도 전주시 완산구 거마중앙로 49,삼천2동행정복지센터,127.1223509,35.7963579,5211170200,12268
전북,전주시 완산구,삼천3동,55086,전북특별자치도 전주시 완산구 삼천천변2길 37,삼천3동주민센터,127.1143314,35.7968854,5211170300,20640
전북,전주시 완산구,서서학동,55099,전북특별자치도 전주시 완산구 공수내로 24,서서학동주민센터,127.148675,35.805733,5211166000,7904
전북,전주시 완산구,서신동,54951,전북특별자치도 전주시 완산구 서신천변14길 10,서신동주민센터,127.1155485,35.831085,5211168000,38852
전북,전주시 완산구,완산동,55047,전북특별자치도 전주시 완산구 강당2길 7,완산동주민센터,127.13484,35.8091812,5211163500,4872
전북,전주시 완산구,중앙동,54997,전북특별자치도 전주시 완산구 태평3길 43-17,중앙동주민센터,127.140613,35.823542,5211151000,9619
전북,전주시 완산구,중화산1동,54985,전북특별자치도 전주시 완산구 한두평3길 16,중화산1동주민센터,127.12485,35.814633,5211167100,13474
전북,전주시 완산구,중화산2동,54974,전북특별자치도 전주시 완산구 화산천변로 30,중화산2동주민센터,127.1164071,35.8217024,5211167200,18954
전북,전주시 완산구,평화1동,55120,전북특별자치도 전주시 완산구 장승배기로 256,평화1동행정복지센터,127.140338,35.7981,5211169100,11841
전북,전주시 완산구,평화2동,55122,전북특별자치도 전주시 완산구 평화18길 14-16,평화2동주민센터,127.135238,35.795558,5211169200,43190
전북,전주시 완산구,풍남동,55039,전북특별자치도 전주시 완산구 어진길 122-12,풍남동주민센터,127.1481152,35.8170916,5211153000,3536
전북,전주시 완산구,효자1동,55094,전북특별자치도 전주시 완산구 안행5길 59-3,효자1동주민센터,127.13,35.805883,5211171100,12780
전북,전주시 완산구,효자2동,55054,전북특별자치도 전주시 완산구 오두정1길 1,효자2동주민센터,127.119587,35.80695,5211171200,9113
전북,전주시 완산구,효자3동,55056,전북특별자치도 전주시 완산구 강변로 180,효자3동주민센터,127.1103191,35.806559,5211171300,13822
전북,전주시 완산구,효자4동,55065,전북특별자치도 전주시 완산구 천잠로 186,효자4동주민센터,127.0978343,35.8039457,5211171400,38635
전북,전주시 완산구,효자5동,55054,전북특별자치도 전주시 완산구 우전로 259,효자5동주민센터,127.1015225,35.8177202,5211173000,36038
전북,정읍시,감곡면,56109,전북특별자치도 정읍시 감곡면 원삼1길 37,감곡면사무소,126.928441,35.7149398,5218040000,2596
전북,정읍시,고부면,56151,전북특별자치도 정읍시 고부면 영주로 542 -12,고부면행정복지센터,126.771725,35.61859,5218034000,2619
전북,정읍시,내장상동,56190,전북특별자치도 정읍시 신경2길 12-2,내장상동주민센터,126.8686996,35.5573627,5218053500,20690
전북,정읍시,농소동,56155,전북특별자치도 정읍시 충정로 531-8,농소동주민센터,126.8284654,35.5833012,5218058000,3712
전북,정읍시,덕천면,56149,전북특별자치도 정읍시 덕천면 황토현로 848,덕천면사무소,126.842613,35.618624,5218036000,1637
전북,정읍시,북면,56134,전북특별자치도 정읍시 북면 정읍북로 570,북면사무소,126.892242,35.6092246,5218031000,3926
전북,정읍시,산내면,56127,전북특별자치도 정읍시 산내면 능교3길 14-6,산내면사무소,127.0302203,35.5682277,5218043000,1206
전북,정읍시,산외면,56124,전북특별자치도 정읍시 산외면 산외로 462 -1,산외면사무소,127.0421053,35.621489,5218044000,1915
전북,정읍시,상교동,56209,전북특별자치도 정읍시 구계교암길 277,상교동주민센터,126.8375173,35.5502909,5218059500,4175
전북,정읍시,소성면,56214,전북특별자치도 정읍시 소성면 소성상평로 19,소성면사무소,126.7831975,35.5568931,5218033000,1953
전북,정읍시,수성동,56161,전북특별자치도 정읍시 명륜길 15-11,수성동주민센터,126.8506162,35.5697746,5218051000,16231
전북,정읍시,시기동,56162,전북특별자치도 정읍시 벚꽃로 323,시기동주민센터,126.8493635,35.5654921,5218054500,3053
전북,정읍시,신태인읍,56106,전북특별자치도 정읍시 신태인읍 신태인중앙로 14,신태인읍행정복지센터,126.8867011,35.6877708,5218025000,5004
전북,정읍시,연지동,56160,전북특별자치도 정읍시 조곡천1길 5,연지동주민센터,126.8453387,35.5683949,5218057000,5754
전북,정읍시,영원면,56146,전북특별자치도 정읍시 영원면 영원로 1082,영원면사무소,126.7853374,35.6551453,5218035000,1629
전북,정읍시,옹동면,56118,전북특별자치도 정읍시 옹동면 옹지동촌로 208,옹동면사무소,126.9745453,35.6434954,5218041000,1567
전북,정읍시,이평면,56144,전북특별자치도 정읍시 이평면 황토현로 293,이평면사무소,126.8381746,35.6650398,5218037000,1875
전북,정읍시,입암면,56215,전북특별자치도 정읍시 입암면 정읍남로 489,입암면사무소,126.793232,35.5037907,5218032000,2611
전북,정읍시,장명동,56165,전북특별자치도 정읍시 중앙1길 147,장명동행정복지센터,126.8565772,35.5675996,5218052000,2686
전북,정읍시,정우면,56142,전북특별자치도 정읍시 정우면 정신로 609,정우면사무소,126.8759185,35.6448192,5218038000,2315
전북,정읍시,초산동,56201,전북특별자치도 정읍시 천변로 226,초산동주민센터,126.8524653,35.5619747,5218056500,9907
전북,정읍시,칠보면,56128,전북특별자치도 정읍시 칠보면 칠보중앙로 68,칠보면사무소,126.9935305,35.6025814,5218042000,2133
전북,정읍시,태인면,56115,전북특별자치도 정읍시 태인면 정읍북로 1193,태인면사무소,126.9322156,35.6506114,5218039000,3197
전북,진안군,동향면,55447,전북특별자치도 진안군 동향면 진성로 1609,동향면행정복지센터,127.5670925,35.8381115,5272033000,1316
전북,진안군,마령면,55451,전북특별자치도 진안군 마령면 솔안2길 8,마령면행정복지센터,127.3707454,35.7345267,5272037000,1699
전북,진안군,백운면,55453,전북특별자치도 진안군 백운면 임진로 1297,백운면행정복지센터,127.3959547,35.6893991,5272035000,1902
전북,진안군,부귀면,55416,전북특별자치도 진안군 부귀면 부귀로 305-7,부귀면행정복지센터,127.3603802,35.8373269,5272038000,2837
전북,진안군,상전면,55412,전북특별자치도 진안군 상전면 주평로 41,상전면행정복지센터,127.4871455,35.8229847,5272034000,810
전북,진안군,성수면,55459,전북특별자치도 진안군 성수면 관진로 783,성수면행정복지센터,127.323311,35.7085688,5272036000,1707
전북,진안군,안천면,55407,전북특별자치도 진안군 안천면 진무로 2998,안천면행정복지센터,127.5528177,35.897318,5272032000,1049
전북,진안군,용담면,55405,전북특별자치도 진안군 용담면 대송로 17,용담면행정복지센터,127.5200125,35.9666429,5272031000,843
전북,진안군,정천면,55409,전북특별자치도 진안군 정천면 봉학로 66,정천면행정복지센터,127.4286,35.87319,5272039000,1043
전북,진안군,주천면,55402,전북특별자치도 진안군 주천면 동상주천로 2213,주천면행정복지센터,127.4260454,35.9753802,5272040000,1429
전북,진안군,진안읍,55435,전북특별자치도 진안군 진안읍 대성길 3,진안읍행정복지센터,127.4231535,35.7892996,5272025000,9642
제주,서귀포시,남원읍,63621,제주특별자치도 서귀포시 남원읍 태위로 695,남원읍사무소,126.7207138,33.2799101,5013025300,18199
제주,서귀포시,대륜동,63572,제주특별자치도 서귀포시 일주동로 9185,대륜동주민센터,126.5113135,33.2479896,5013059000,15106
제주,서귀포시,대정읍,63507,제주특별자치도 서귀포시 대정읍 하모중앙로 20,대정읍사무소,126.2523158,33.2267641,5013025000,21967
제주,서귀포시,대천동,63561,제주특별자치도 서귀포시 도순로 44,대천동주민센터,126.4775737,33.2507619,5013060000,13755
제주,서귀포시,동홍동,63588,제주특별자치도 서귀포시 동홍로 104,동홍동주민센터,126.5689192,33.2578209,5013057000,22897
제주,서귀포시,서홍동,63584,제주특별자치도 서귀포시 중앙로 125,서홍동주민센터,126.5601387,33.2559876,5013058000,11111
제주,서귀포시,성산읍,63641,제주특별자치도 서귀포시 성산읍 일주동로 4330,성산읍사무소,126.9110537,33.442637,5013025900,15065
제주,서귀포시,송산동,63596,제주특별자치도 서귀포시 소암로 4,송산동주민센터,126.565925,33.245035,5013051000,3833
제주,서귀포시,안덕면,63529,제주특별자치도 서귀포시 안덕면 화순서서로 74,안덕면사무소,126.3305732,33.2576246,5013031000,12366
제주,서귀포시,영천동,63603,제주특별자치도 서귀포시 토평로 15,영천동주민센터,126.58665,33.268767,5013056000,5130
제주,서귀포시,예래동,63537,제주특별자치도 서귀포시 예래로 82,예래동주민센터,126.3978458,33.2543081,5013062000,3833
제주,서귀포시,정방동,63595,제주특별자치도 서귀포시 태평로 421번길 7,정방동주민센터,126.5652856,33.2458777,5013052000,2134
제주,서귀포시,중문동,63540,제주특별자치도 서귀포시 1100로 30,중문동주민센터,126.4336707,33.2533436,5013061000,12285
제주,서귀포시,중앙동,63590,제주특별자치도 서귀포시 동문동로 27,중앙동주민센터,126.5655514,33.250869,5013053000,3123
제주,서귀포시,천지동,63592,제주특별자치도 서귀포시 중정로47번길 3,천지동주민센터,126.5612478,33.2478418,5013054000,3405
제주,서귀포시,표선면,63629,제주특별자치도 서귀포시 표선면 표선중앙로 74,표선면사무소,126.8309939,33.3267203,5013032000,12650
제주,서귀포시,효돈동,63606,제주특별자치도 서귀포시 효돈로152번길 7,효돈동주민센터,126.6149237,33.2634976,5013055000,5361
제주,제주시,건입동,63278,제주특별자치도 제주시 만덕로 18,건입동주민센터,126.5315146,33.5150213,5011059000,8622
제주,제주시,구좌읍,63360,제주특별자치도 제주시 구좌읍 일주동로 3116,구좌읍사무소,126.852037,33.522567,5011025600,15203
제주,제주시,노형동,63083,제주특별자치도 제주시 노형9길 9-4,노형동주민센터,126.477175,33.483085,5011066000,54954
제주,제주시,도두동,63112,제주특별자치도 제주시 도두1길 9-1,도두동주민센터,126.4682826,33.5028974,5011069000,3266
제주,제주시,봉개동,63327,제주특별자치도 제주시 봉개북1길 15,봉개동주민센터,126.5946695,33.4916742,5011062000,5166
제주,제주시,삼도1동,63176,제주특별자치도 제주시 전농로 40,삼도1동주민센터,126.5173684,33.5041441,5011055000,12771
제주,제주시,삼도2동,63168,제주특별자치도 제주시 관덕로6길 15,삼도2동주민센터,126.5222202,33.5117206,5011056000,7728
제주,제주시,삼양동,63318,제주특별자치도 제주시 지석13길 6,삼양동주민센터,126.5854635,33.5218023,5011061000,26146
제주,제주시,아라동,63247,제주특별자치도 제주시 인다8길 5,아라동주민센터,126.5452322,33.4763337,5011063000,40448
제주,제주시,애월읍,63044,제주특별자치도 제주시 애월읍 일주서로 6322,애월읍사무소,126.3291907,33.4621468,5011025300,38009
제주,제주시,연동,63122,제주특별자치도 제주시 신대로 101,연동주민센터,126.4968445,33.4881819,5011065000,42569
제주,제주시,오라동,63148,제주특별자치도 제주시 오라로10길 6,오라동주민센터,126.5115625,33.4951179,5011064000,16037
제주,제주시,외도동,63071,제주특별자치도 제주시 일주서로 7350,외도동주민센터,126.4321011,33.4929788,5011067000,22398
제주,제주시,용담1동,63174,제주특별자치도 제주시 용남3길 11,용담1동주민센터,126.5133381,33.5091067,5011057000,6507
제주,제주시,용담2동,63156,제주특별자치도 제주시 흥운길 27,용담2동주민센터,126.5116914,33.5114828,5011058000,13861
제주,제주시,우도면,63365,제주특별자치도 제주시 우도면 우도로 153,우도면사무소,126.9530513,33.5064832,5011033000,1583
제주,제주시,이도1동,63194,제주특별자치도 제주시 중앙로25길 17,이도1동주민센터,126.5268961,33.5068506,5011053000,7715
제주,제주시,이도2동,63211,제주특별자치도 제주시 오복3길 8,이도2동주민센터,126.5352568,33.4971002,5011054000,47536
제주,제주시,이호동,63108,제주특별자치도 제주시 백포서길 9,이호동주민센터,126.458088,33.499776,5011068000,4380
제주,제주시,일도1동,63277,제주특별자치도 제주시 중앙로7길 15,일도1동주민센터,126.5263272,33.5150484,5011051000,2156
제주,제주시,일도2동,63272,제주특별자치도 제주시 고마로 28,일도2동주민센터,126.5388171,33.5117021,5011052000,31160
제주,제주시,조천읍,63331,제주특별자치도 제주시 조천읍 신북로 194,조천읍사무소,126.634188,33.5344,5011025900,25918
제주,제주시,추자면,63000,제주특별자치도 제주시 추자면 추자로 26,추자면사무소,126.2960724,33.9635189,5011032000,1580
제주,제주시,한경면,63002,제주특별자치도 제주시 한경면 두신로 84,한경면사무소,126.1841306,33.3501086,5011031000,9563
제주,제주시,한림읍,63028,제주특별자치도 제주시 한림읍 한림상로 132,한림읍사무소,126.2669853,33.4106028,5011025000,20467
제주,제주시,화북동,63292,제주특별자치도 제주시 진남로6길 17,화북동주민센터,126.565371,33.520214,5011060000,23101
충남,계룡시,금암동,32824,충청남도 계룡시 장안1길 28,금암동주민센터,127.2464,36.272767,4425051000,8087
충남,계룡시,두마면,32838,충청남도 계룡시 두마면 팥거리2길 14,두마면사무소,127.2727146,36.2668957,4425031000,14119
충남,계룡시,신도안면,32801,충청남도 계룡시 신도안면 신도안2길 59,신도안면사무소,127.2422067,36.3004309,4425033000,7720
충남,계룡시,엄사면,32810,충청남도 계룡시 엄사면 번영로 47,엄사면사무소,127.2398733,36.2886055,4425031500,16761
충남,공주시,계룡면,32616,충청남도 공주시 계룡면 영규대사로 489,계룡면행정복지센터,127.1416514,36.3603183,4415033000,5128
충남,공주시,금학동,32602,충청남도 공주시 우금티로 496-3,금학동행정복지센터,127.1194085,36.4388466,4415055000,5303
충남,공주시,반포면,32622,충청남도 공주시 반포면 반포초교길 30,반포면행정복지센터,127.250283,36.3969168,4415034000,4014
충남,공주시,사곡면,32523,충청남도 공주시 사곡면 마곡사로 103,사곡면행정복지센터,127.0253228,36.5021452,4415039000,2739
충남,공주시,신관동,32586,충청남도 공주시 관골1길 24-5,신관동행정복지센터,127.1325743,36.472264,4415057000,19557
충남,공주시,신풍면,32525,충청남도 공주시 신풍면 안뜸길 14,신풍면행정복지센터,126.9555,36.514675,4415040000,3030
충남,공주시,옥룡동,32557,충청남도 공주시 무령로 335,옥룡동행정복지센터,127.1362567,36.4576008,4415056000,7107
충남,공주시,우성면,32531,충청남도 공주시 우성면 동대리길 51,우성면행정복지센터,127.0497697,36.4709543,4415038000,4862
충남,공주시,웅진동,32537,충청남도 공주시 백미고을길 9-8,웅진동행정복지센터,127.1221805,36.4649176,4415054000,7441
충남,공주시,월송동,32593,충청남도 공주시 월송동현로 51,월송동행정복지센터,127.1549477,36.4714322,4415059000,16682
충남,공주시,유구읍,32506,충청남도 공주시 유구읍 중앙1길 87-1,유구읍행정복지센터,126.9504,36.552825,4415025000,6876
충남,공주시,의당면,32517,충청남도 공주시 의당면 의당전의로 13,의당면행정복지센터,127.1412779,36.4995146,4415036000,4329
충남,공주시,이인면,32607,충청남도 공주시 이인면 검바위로 217,이인면행정복지센터,127.0632331,36.3620086,4415031000,2978
충남,공주시,정안면,32512,충청남도 공주시 정안면 정안중앙길 157,정안면행정복지센터,127.1202727,36.6087691,4415037000,4643
충남,공주시,중학동,32549,충청남도 공주시 감영길 4,중학동행정복지센터,127.1219085,36.4525143,4415051000,4237
충남,공주시,탄천면,32609,충청남도 공주시 탄천면 통산로 165,탄천면행정복지센터,127.0302004,36.3300443,4415032000,2769
충남,금산군,군북면,35718,충청남도 금산군 군북면 산꽃로 17,군북면행정복지센터,127.527663,36.168935,4471034000,2320
충남,금산군,금산읍,32734,충청남도 금산군 금산읍 비호로 69,금산읍행정복지센터,127.4905071,36.1072971,4471025000,22637
충남,금산군,금성면,32707,충청남도 금산군 금성면 진산로 372,금성면행정복지센터,127.4537352,36.1308231,4471031000,3057
충남,금산군,남이면,32751,충청남도 금산군 남이면 휴양림로 299,남이면행정복지센터,127.4366865,36.0454599,4471036000,1982
충남,금산군,남일면,32758,충청남도 금산군 남일면 봉황로 84,남일면행정복지센터,127.5044837,36.0428891,4471035000,2757
충남,금산군,복수면,32703,충청남도 금산군 복수면 복수로 150,복수면행정복지센터,127.3983228,36.1664603,4471038000,2881
충남,금산군,부리면,32757,충청남도 금산군 부리면 현내1길 37,부리면행정복지센터,127.5550167,36.0607683,4471033000,2357
충남,금산군,제원면,32723,충청남도 금산군 제원면 제원3길 3,제원면행정복지센터,127.5460681,36.1125619,4471032000,2691
충남,금산군,진산면,32704,충청남도 금산군 진산면 읍내로 69,진산면행정복지센터,127.3700496,36.1442171,4471037000,3116
충남,금산군,추부면,32712,충청남도 금산군 추부면 서대산로 93,추부면행정복지센터,127.4759822,36.194949,4471039000,5939
충남,논산시,가야곡면,33020,충청남도 논산시 가야곡면 덕은로 22,가야곡면사무소,127.1587979,36.1368074,4423040000,3142
충남,논산시,강경읍,32938,충청남도 논산시 강경읍 계백로 162,강경읍사무소,127.0179734,36.1580866,4423025000,7300
충남,논산시,광석면,32922,충청남도 논산시 광석면 사계로 441,광석면사무소,127.0797819,36.2428982,4423032000,3902
충남,논산시,노성면,32903,충청남도 논산시 노성면 노성로585번길 12-8,노성면사무소,127.13025,36.27815,4423033000,2727
충남,논산시,벌곡면,33026,충청남도 논산시 벌곡면 황룡재로 594,벌곡면사무소,127.2653644,36.2056829,4423038000,2329
충남,논산시,부적면,32914,충청남도 논산시 부적면 마구평길 22,부적면사무소,127.1277721,36.216034,4423035000,3299
충남,논산시,부창동,32954,충청남도 논산시 시민로 389,부창동행정복지센터,127.0871464,36.1992755,4423052000,14941
충남,논산시,상월면,32904,충청남도 논산시 상월면 백일헌로 1049,상월면사무소,127.141235,36.2957412,4423034000,3361
충남,논산시,성동면,32927,충청남도 논산시 성동면 성동로 275,성동면사무소,127.0335534,36.2036313,4423031000,3775
충남,논산시,양촌면,33023,충청남도 논산시 양촌면 매죽헌로1665번길 28,양촌면사무소,127.2326348,36.1385547,4423039000,5840
충남,논산시,연무읍,33007,충청남도 논산시 연무읍 안심로 50,연무읍사무소,127.0990365,36.1251581,4423025300,12582
충남,논산시,연산면,32913,충청남도 논산시 연산면 선비로275번길 21,연산면사무소,127.2005718,36.2134624,4423036000,5746
충남,논산시,은진면,33001,충청남도 논산시 은진면 매죽헌로37번길 13,은진면사무소,127.1068711,36.1674273,4423041000,3763
충남,논산시,채운면,32945,충청남도 논산시 채운면 채운로 41,채운면사무소,127.0626125,36.1737805,4423042000,2049
충남,논산시,취암동,32954,충청남도 논산시 시민로 389,취암동행정복지센터,127.0871464,36.1992755,4423051000,34127
