시도,시군구,읍면동,행정구역코드,인구수
대구,북구,침산3동,2723057000,18313
대구,북구,산격1동,2723061000,7945
대구,북구,산격2동,2723062000,9864
대구,북구,산격3동,2723063000,8430
대구,북구,산격4동,2723063100,7432
대구,북구,대현동,2723064500,16056
대구,북구,복현1동,2723067100,6985
대구,북구,복현2동,2723067200,29212
대구,북구,검단동,2723068000,5797
대구,북구,무태조야동,2723069500,33783
대구,북구,관문동,2723071500,33285
대구,북구,태전1동,2723072500,21695
대구,북구,태전2동,2723073500,22645
대구,북구,구암동,2723074500,31973
대구,북구,관음동,2723075000,14726
대구,북구,읍내동,2723077000,24499
대구,북구,동천동,2723078000,25901
대구,북구,노원동,2723079000,11233
대구,북구,국우동,2723080000,30374
대구,수성구,범어1동,2726051000,20205
대구,수성구,범어2동,2726052000,14360
대구,수성구,범어3동,2726053000,17501
대구,수성구,범어4동,2726054000,19068
대구,수성구,만촌1동,2726055000,20770
대구,수성구,만촌2동,2726056000,10381
대구,수성구,만촌3동,2726056100,21039
대구,수성구,수성1가동,2726057000,16958
대구,수성구,수성2.3가동,2726058000,10515
대구,수성구,수성4가동,2726059000,13365
대구,수성구,황금1동,2726060100,21890
대구,수성구,황금2동,2726060200,11337
대구,수성구,중동,2726061000,14462
대구,수성구,상동,2726062000,14575
대구,수성구,파동,2726063000,15219
대구,수성구,두산동,2726064000,14652
대구,수성구,지산1동,2726065100,19487
대구,수성구,지산2동,2726065200,18800
대구,수성구,범물1동,2726066100,10150
대구,수성구,범물2동,2726066200,15939
대구,수성구,고산1동,2726067000,31192
대구,수성구,고산2동,2726068000,26469
대구,수성구,고산3동,2726069000,30143
대구,달서구,성당동,2729051500,21247
대구,달서구,두류1.2동,2729053500,14432
대구,달서구,두류3동,2729055000,8498
대구,달서구,감삼동,2729055500,30432
대구,달서구,죽전동,2729056300,14346
대구,달서구,장기동,2729056800,15545
대구,달서구,용산1동,2729057100,29031
대구,달서구,용산2동,2729057200,25906
대구,달서구,이곡1동,2729057600,20664
대구,달서구,이곡2동,2729057700,14807
대구,달서구,신당동,2729058500,28881
대구,달서구,본리동,2729059000,22189
대구,달서구,월성1동,2729060100,40208
대구,달서구,월성2동,2729060200,14127
대구,달서구,진천동,2729061500,49420
대구,달서구,유천동,2729061700,33372
대구,달서구,상인1동,2729062400,33344
대구,달서구,상인2동,2729062500,17788
대구,달서구,상인3동,2729062600,10011
대구,달서구,도원동,2729062800,32422
대구,달서구,송현1동,2729063000,16788
대구,달서구,송현2동,2729064000,18361
대구,달서구,본동,2729065000,11893
대구,달성군,화원읍,2771025000,45769
대구,달성군,논공읍,2771025300,15808
대구,달성군,다사읍,2771025600,90891
대구,달성군,유가읍,2771025900,31142
대구,달성군,옥포읍,2771026200,23299
대구,달성군,현풍읍,2771026500,21883
대구,달성군,가창면,2771031000,7074
대구,달성군,하빈면,2771033000,3318
대구,달성군,구지면,2771038000,19083
대구,군위군,군위읍,2772025000,7855
대구,군위군,소보면,2772031000,2275
대구,군위군,효령면,2772032000,3664
대구,군위군,부계면,2772033000,2085
대구,군위군,우보면,2772034000,1926
대구,군위군,의흥면,2772035000,2273
대구,군위군,산성면,2772036000,1181
대구,군위군,삼국유사면,2772037000,1299
인천,중구,연안동,2811052000,5166
인천,중구,신포동,2811053000,4551
인천,중구,신흥동,2811054000,14035
인천,중구,도원동,2811056000,3592
인천,중구,율목동,2811057000,2891
인천,중구,동인천동,2811058500,5286
인천,중구,개항동,2811061500,6787
인천,중구,영종동,2811062000,21919
인천,중구,영종1동,2811062200,33277
인천,중구,영종2동,2811062300,25646
인천,중구,운서동,2811062800,38720
인천,중구,용유동,2811063000,3550
인천,동구,만석동,2814051000,6295
인천,동구,화수1.화평동,2814052500,5425
인천,동구,화수2동,2814053000,6899
인천,동구,송현1.2동,2814055500,9772
인천,동구,송현3동,2814057000,2780
인천,동구,송림1동,2814058000,6601
인천,동구,송림2동,2814059000,1282
인천,동구,송림3.5동,2814060500,5532
인천,동구,송림4동,2814061000,6035
인천,동구,송림6동,2814063000,5722
인천,동구,금창동,2814064000,2206
인천,미추홀구,숭의2동,2817751000,13530
인천,미추홀구,숭의1.3동,2817752000,15510
인천,미추홀구,숭의4동,2817753000,14549
인천,미추홀구,용현1.4동,2817754000,17294
인천,미추홀구,용현2동,2817755000,22707
인천,미추홀구,용현3동,2817756000,6957
인천,미추홀구,용현5동,2817757000,45172
인천,미추홀구,학익1동,2817758000,33078
인천,미추홀구,학익2동,2817759000,17379
인천,미추홀구,도화1동,2817760000,20812
인천,미추홀구,도화2.3동,2817761000,31006
인천,미추홀구,주안1동,2817762000,19721
인천,미추홀구,주안2동,2817763000,21963
인천,미추홀구,주안3동,2817764000,12314
인천,미추홀구,주안4동,2817765000,19752
인천,미추홀구,주안5동,2817766000,19578
인천,미추홀구,주안6동,2817767000,20700
인천,미추홀구,주안7동,2817768000,12058
인천,미추홀구,주안8동,2817769000,19025
인천,미추홀구,관교동,2817770000,13976
인천,미추홀구,문학동,2817771000,13832
인천,연수구,옥련1동,2818563000,17329
인천,연수구,옥련2동,2818564000,19310
인천,연수구,선학동,2818575000,17795
인천,연수구,연수1동,2818576100,16802
인천,연수구,연수2동,2818576200,19511
인천,연수구,연수3동,2818576300,14718
인천,연수구,청학동,2818576600,22567
인천,연수구,동춘1동,2818578000,25748
인천,연수구,동춘2동,2818579000,17001
인천,연수구,동춘3동,2818579500,17735
인천,연수구,송도1동,2818582000,37735
인천,연수구,송도2동,2818583000,36767
인천,연수구,송도3동,2818584000,48413
인천,연수구,송도4동,2818585000,41414
인천,연수구,송도5동,2818586000,46127
인천,남동구,구월1동,2820051000,30982
인천,남동구,구월2동,2820052000,36777
인천,남동구,구월3동,2820052100,28331
인천,남동구,구월4동,2820052200,13221
인천,남동구,간석1동,2820053000,17589
인천,남동구,간석2동,2820054000,20423
인천,남동구,간석3동,2820055000,25281
인천,남동구,간석4동,2820055100,27777
인천,남동구,만수1동,2820056000,15579
인천,남동구,만수2동,2820057000,22533
인천,남동구,만수3동,2820058000,16185
인천,남동구,만수4동,2820058100,18791
인천,남동구,만수5동,2820058200,14344
인천,남동구,만수6동,2820058300,22249
인천,남동구,장수서창동,2820065000,18573
인천,남동구,서창2동,2820065500,37665
인천,남동구,남촌도림동,2820066000,19473
인천,남동구,논현1동,2820069000,31237
인천,남동구,논현2동,2820070000,31050
인천,남동구,논현고잔동,2820071000,39509
인천,부평구,부평1동,2823751000,35019
인천,부평구,부평2동,2823752000,14163
인천,부평구,부평3동,2823753000,15003
인천,부평구,부평4동,2823754000,33926
인천,부평구,부평5동,2823755000,33345
인천,부평구,부평6동,2823756000,14638
인천,부평구,산곡1동,2823757000,14810
인천,부평구,산곡2동,2823758000,29328
인천,부평구,산곡3동,2823758100,20223
인천,부평구,산곡4동,2823758200,16518
인천,부평구,청천1동,2823759100,22341
인천,부평구,청천2동,2823759200,32964
인천,부평구,갈산1동,2823764100,14442
인천,부평구,갈산2동,2823764200,17400
인천,부평구,삼산1동,2823764600,32242
인천,부평구,삼산2동,2823764800,27474
인천,부평구,부개1동,2823765000,15415
인천,부평구,부개2동,2823766000,18928
인천,부평구,부개3동,2823766100,28200
인천,부평구,일신동,2823767000,11565
인천,부평구,십정1동,2823768000,24551
인천,부평구,십정2동,2823769000,20758
인천,계양구,효성1동,2824560100,26333
인천,계양구,효성2동,2824560200,26699
인천,계양구,계산1동,2824561100,17609
인천,계양구,계산2동,2824561200,14285
인천,계양구,계산3동,2824561300,17574
인천,계양구,계산4동,2824561400,22467
인천,계양구,작전1동,2824562100,25875
인천,계양구,작전2동,2824562200,23730
인천,계양구,작전서운동,2824564000,32609
인천,계양구,계양1동,2824571000,18872
인천,계양구,계양2동,2824572000,31497
인천,계양구,계양3동,2824573000,23622
인천,서구,검암경서동,2826051500,54316
인천,서구,연희동,2826053000,37241
인천,서구,청라1동,2826053600,30545
인천,서구,청라2동,2826053700,47921
인천,서구,청라3동,2826053900,36112
인천,서구,가정1동,2826054200,41726
인천,서구,가정2동,2826054300,17204
인천,서구,가정3동,2826054400,8674
인천,서구,석남1동,2826055000,20099
인천,서구,석남2동,2826056000,11856
인천,서구,석남3동,2826056100,12351
인천,서구,신현원창동,2826057500,29291
인천,서구,가좌1동,2826058000,12455
인천,서구,가좌2동,2826059000,18432
인천,서구,가좌3동,2826060000,15279
인천,서구,가좌4동,2826061000,12086
인천,서구,검단동,2826068000,32465
인천,서구,불로대곡동,2826069000,23065
인천,서구,원당동,2826070000,24725
인천,서구,당하동,2826071000,28781
인천,서구,오류왕길동,2826072000,24087
인천,서구,마전동,2826073000,21396
인천,서구,아라동,2826074000,71545
인천,강화군,강화읍,2871025000,22163
인천,강화군,선원면,2871031000,8127
인천,강화군,불은면,2871032000,5041
인천,강화군,길상면,2871033000,7189
인천,강화군,화도면,2871034000,4571
인천,강화군,양도면,2871035000,4229
인천,강화군,내가면,2871036000,3001
인천,강화군,하점면,2871037000,3994
인천,강화군,양사면,2871038000,1928
인천,강화군,송해면,2871039000,3213
인천,강화군,교동면,2871040000,2713
인천,강화군,삼산면,2871041000,2078
인천,강화군,서도면,2871042000,644
인천,옹진군,북도면,2872031000,2112
인천,옹진군,백령면,2872033000,4792
인천,옹진군,대청면,2872034000,1436
인천,옹진군,덕적면,2872035000,1934
인천,옹진군,영흥면,2872036000,6512
인천,옹진군,자월면,2872037000,1325
인천,옹진군,연평면,2872038000,2018
광주,동구,충장동,2911052500,5490
광주,동구,동명동,2911054500,3540
광주,동구,계림1동,2911056000,10057
광주,동구,계림2동,2911057000,13392
광주,동구,산수1동,2911059000,7864
광주,동구,산수2동,2911060000,9570
광주,동구,지산1동,2911062000,4032
광주,동구,지산2동,2911063000,4197
광주,동구,서남동,2911065500,3095
광주,동구,학동,2911068500,7140
광주,동구,학운동,2911071000,10764
광주,동구,지원1동,2911073000,9031
광주,동구,지원2동,2911074000,18182
광주,서구,양동,2914057500,2907
광주,서구,양3동,2914059000,4177
광주,서구,농성1동,2914065000,11626
광주,서구,농성2동,2914066000,4381
광주,서구,광천동,2914073000,5531
광주,서구,유덕동,2914074000,10250
광주,서구,치평동,2914074500,29069
광주,서구,상무1동,2914075100,23920
광주,서구,상무2동,2914075200,22310
광주,서구,화정1동,2914076000,15472
광주,서구,화정2동,2914077000,19584
광주,서구,화정3동,2914078000,8980
광주,서구,화정4동,2914079000,19425
광주,서구,서창동,2914080000,7015
광주,서구,금호1동,2914082100,19095
광주,서구,금호2동,2914082400,26764
광주,서구,풍암동,2914083000,34262
광주,서구,동천동,2914084000,15277
광주,남구,양림동,2915551000,6462
광주,남구,방림1동,2915552000,6610
광주,남구,방림2동,2915553000,9077
광주,남구,봉선1동,2915553700,12597
광주,남구,봉선2동,2915553800,27557
광주,남구,사직동,2915554500,4588
광주,남구,월산동,2915560500,8414
광주,남구,월산4동,2915563000,7905
광주,남구,월산5동,2915564000,5768
광주,남구,백운1동,2915567000,11514
광주,남구,백운2동,2915568000,6713
광주,남구,주월1동,2915569000,20831
광주,남구,주월2동,2915570000,7340
광주,남구,진월동,2915570500,27757
광주,남구,효덕동,2915571000,15115
광주,남구,송암동,2915572000,21005
광주,남구,대촌동,2915573000,8110
광주,북구,중흥1동,2917051000,4396
광주,북구,중흥동,2917053500,15144
광주,북구,중앙동,2917055500,3695
광주,북구,임동,2917057000,13929
광주,북구,신안동,2917058000,12086
광주,북구,용봉동,2917059000,36774
광주,북구,운암1동,2917060100,18285
광주,북구,운암2동,2917060200,11005
광주,북구,운암3동,2917060300,13149
광주,북구,동림동,2917061500,22450
광주,북구,우산동,2917062000,15678
광주,북구,풍향동,2917063500,5137
광주,북구,문화동,2917065000,22891
광주,북구,문흥1동,2917065600,15271
광주,북구,문흥2동,2917065700,14470
광주,북구,두암1동,2917066100,7029
광주,북구,두암2동,2917066200,14617
광주,북구,두암3동,2917066300,12082
광주,북구,삼각동,2917066600,13116
광주,북구,일곡동,2917066900,27808
광주,북구,매곡동,2917067300,13053
광주,북구,오치1동,2917067600,10053
광주,북구,오치2동,2917067700,11375
광주,북구,석곡동,2917068500,2264
광주,북구,건국동,2917069500,22440
광주,북구,양산동,2917069600,35157
광주,북구,신용동,2917069700,31588
광주,광산구,송정1동,2920051500,10208
광주,광산구,송정2동,2920052500,6082
광주,광산구,도산동,2920054000,14336
광주,광산구,신흥동,2920055000,4171
광주,광산구,어룡동,2920056500,33520
광주,광산구,우산동,2920058000,28477
광주,광산구,월곡1동,2920060000,9628
광주,광산구,월곡2동,2920061000,14557
광주,광산구,비아동,2920062000,7237
광주,광산구,첨단1동,2920062400,27793
광주,광산구,첨단2동,2920062600,41309
광주,광산구,신가동,2920063000,18799
광주,광산구,운남동,2920063500,28945
광주,광산구,수완동,2920063700,74239
광주,광산구,하남동,2920064000,27034
광주,광산구,임곡동,2920065000,1935
광주,광산구,동곡동,2920066000,1645
광주,광산구,평동,2920067000,5048
광주,광산구,삼도동,2920068000,2146
광주,광산구,본량동,2920069000,1846
광주,광산구,신창동,2920070000,33698
대전,동구,중앙동,3011051500,3659
대전,동구,효동,3011053000,24659
대전,동구,신인동,3011054500,14911
대전,동구,판암1동,3011055100,11888
대전,동구,판암2동,3011055200,7875
대전,동구,용운동,3011056000,21163
대전,동구,대동,3011058500,13754
대전,동구,자양동,3011059000,10920
대전,동구,가양1동,3011062000,12697
대전,동구,가양2동,3011063000,18687
대전,동구,용전동,3011064000,20036
대전,동구,성남동,3011066500,10796
대전,동구,홍도동,3011067000,11097
대전,동구,삼성동,3011069500,13362
대전,동구,대청동,3011072500,2190
대전,동구,산내동,3011074000,20322
대전,중구,은행선화동,3014053500,17669
대전,중구,목동,3014055000,17541
대전,중구,중촌동,3014056000,13444
대전,중구,대흥동,3014057500,12882
대전,중구,문창동,3014060500,4226
대전,중구,석교동,3014062000,14410
대전,중구,대사동,3014063000,5210
대전,중구,부사동,3014064000,6232
대전,중구,용두동,3014065500,9756
대전,중구,오류동,3014067000,10091
대전,중구,태평1동,3014068000,12537
대전,중구,태평2동,3014069000,24077
대전,중구,유천1동,3014070000,5776
대전,중구,유천2동,3014071000,13001
대전,중구,문화1동,3014072000,20539
대전,중구,문화2동,3014073000,11504
대전,중구,산성동,3014074000,25384
대전,서구,복수동,3017051000,21545
대전,서구,도마1동,3017052000,18776
대전,서구,도마2동,3017053000,16244
대전,서구,정림동,3017053500,15148
대전,서구,변동,3017054000,12940
대전,서구,용문동,3017055000,11716
대전,서구,탄방동,3017055500,26487
대전,서구,괴정동,3017056000,18490
대전,서구,가장동,3017057000,10753
대전,서구,내동,3017057500,22466
대전,서구,갈마1동,3017058100,21009
대전,서구,갈마2동,3017058200,23862
대전,서구,월평1동,3017058600,11134
대전,서구,월평2동,3017058700,13485
대전,서구,월평3동,3017058800,20184
대전,서구,가수원동,3017059000,10268
대전,서구,도안동,3017059300,36508
대전,서구,관저1동,3017059600,14773
대전,서구,관저2동,3017059700,48104
대전,서구,기성동,3017060000,3385
대전,서구,둔산1동,3017063000,16343
대전,서구,둔산2동,3017064000,35005
대전,서구,만년동,3017065000,12097
대전,서구,둔산3동,3017066000,18863
대전,유성구,진잠동,3020052000,25367
대전,유성구,학하동,3020052600,19531
대전,유성구,상대동,3020052700,25109
대전,유성구,온천1동,3020053000,26674
대전,유성구,온천2동,3020054000,40641
대전,유성구,노은1동,3020054600,20958
대전,유성구,노은2동,3020054700,23419
대전,유성구,노은3동,3020054800,36256
대전,유성구,신성동,3020055000,25532
대전,유성구,전민동,3020057000,25805
대전,유성구,구즉동,3020058000,32869
대전,유성구,관평동,3020060000,37160
대전,유성구,원신흥동,3020061000,30084
대전,대덕구,오정동,3023051000,13704
대전,대덕구,대화동,3023052000,6209
대전,대덕구,회덕동,3023052500,12773
대전,대덕구,비래동,3023053300,15031
대전,대덕구,송촌동,3023054300,25639
대전,대덕구,중리동,3023054600,18231
대전,대덕구,신탄진동,3023055000,15781
대전,대덕구,석봉동,3023056000,16031
대전,대덕구,덕암동,3023057000,12698
대전,대덕구,목상동,3023058000,5999
대전,대덕구,법1동,3023060000,12248
대전,대덕구,법2동,3023061000,14827
울산,중구,학성동,3111051000,10675
울산,중구,반구1동,3111052000,15577
울산,중구,반구2동,3111053000,8192
울산,중구,복산동,3111055500,20933
울산,중구,중앙동,3111058500,11281
울산,중구,우정동,3111059000,17762
울산,중구,태화동,3111060000,31407
울산,중구,다운동,3111061000,21064
울산,중구,병영1동,3111062000,20523
울산,중구,병영2동,3111063000,19273
울산,중구,약사동,3111064000,10510
울산,중구,성안동,3111065000,20071
울산,남구,신정1동,3114051000,17686
울산,남구,신정2동,3114052000,24596
울산,남구,신정3동,3114053000,15565
울산,남구,신정4동,3114054000,19583
울산,남구,신정5동,3114055000,8333
울산,남구,달동,3114056000,25763
울산,남구,삼산동,3114057000,47315
울산,남구,삼호동,3114058500,20162
울산,남구,무거동,3114059500,30985
울산,남구,옥동,3114060000,24836
울산,남구,대현동,3114062500,32315
울산,남구,수암동,3114063500,15898
울산,남구,선암동,3114064000,13260
울산,남구,야음장생포동,3114067000,8521
울산,동구,방어동,3117051000,37126
울산,동구,일산동,3117052000,5188
울산,동구,화정동,3117053000,18054
울산,동구,대송동,3117054000,10632
울산,동구,전하1동,3117055000,15369
울산,동구,전하2동,3117056000,19202
울산,동구,남목1동,3117058000,8094
울산,동구,남목2동,3117059000,26448
울산,동구,남목3동,3117060000,11004
울산,북구,농소1동,3120051000,35549
울산,북구,농소2동,3120052000,41923
울산,북구,농소3동,3120053000,36183
울산,북구,강동동,3120054000,15936
울산,북구,효문동,3120056000,29342
울산,북구,송정동,3120057000,36224
울산,북구,양정동,3120058000,11674
울산,북구,염포동,3120059000,9814
울산,울주군,온산읍,3171025000,19218
울산,울주군,언양읍,3171025300,29413
울산,울주군,온양읍,3171025600,27987
울산,울주군,범서읍,3171025900,66936
울산,울주군,청량읍,3171026200,20689
울산,울주군,삼남읍,3171026500,22173
울산,울주군,서생면,3171031000,8468
울산,울주군,웅촌면,3171034000,7476
울산,울주군,두동면,3171036000,4219
울산,울주군,두서면,3171037000,2950
울산,울주군,상북면,3171038000,7648
울산,울주군,삼동면,3171040000,1703
세종,세종특별자치시,조치원읍,3611025000,40298
세종,세종특별자치시,연기면,3611031000,2407
세종,세종특별자치시,연동면,3611032000,2752
세종,세종특별자치시,부강면,3611033000,5389
세종,세종특별자치시,금남면,3611034000,8224
세종,세종특별자치시,장군면,3611035000,6534
세종,세종특별자치시,연서면,3611036000,6728
세종,세종특별자치시,전의면,3611037000,5108
세종,세종특별자치시,전동면,3611038000,3091
세종,세종특별자치시,소정면,3611039000,2063
세종,세종특별자치시,한솔동,3611051000,18014
세종,세종특별자치시,새롬동,3611051500,26407
세종,세종특별자치시,나성동,3611051800,13024
세종,세종특별자치시,도담동,3611052000,24690
세종,세종특별자치시,어진동,3611052300,11147
세종,세종특별자치시,해밀동,3611052500,18600
세종,세종특별자치시,아름동,3611053000,23262
세종,세종특별자치시,종촌동,3611054000,27646
세종,세종특별자치시,고운동,3611055000,35706
세종,세종특별자치시,소담동,3611055500,21593
세종,세종특별자치시,반곡동,3611055600,28625
세종,세종특별자치시,보람동,3611056000,18793
세종,세종특별자치시,대평동,3611057000,11218
세종,세종특별자치시,다정동,3611058000,28124
경기,수원시 장안구,파장동,4111156000,24855
경기,수원시 장안구,율천동,4111156600,40038
경기,수원시 장안구,정자1동,4111157100,33382
경기,수원시 장안구,정자2동,4111157200,38503
경기,수원시 장안구,정자3동,4111157300,39054
경기,수원시 장안구,영화동,4111158000,18182
경기,수원시 장안구,송죽동,4111159100,18153
경기,수원시 장안구,조원1동,4111159700,27999
경기,수원시 장안구,조원2동,4111159800,17564
경기,수원시 장안구,연무동,4111160000,17295
경기,수원시 권선구,세류1동,4111352000,9714
경기,수원시 권선구,세류2동,4111353000,22447
경기,수원시 권선구,세류3동,4111354000,17525
경기,수원시 권선구,평동,4111355000,40563
경기,수원시 권선구,서둔동,4111356000,37230
경기,수원시 권선구,구운동,4111365000,22789
경기,수원시 권선구,금곡동,4111366200,44780
경기,수원시 권선구,호매실동,4111366400,44312
경기,수원시 권선구,권선1동,4111367000,24204
경기,수원시 권선구,권선2동,4111368000,45858
경기,수원시 권선구,곡선동,4111369000,34556
경기,수원시 권선구,입북동,4111370000,19763
경기,수원시 팔달구,매교동,4111565000,21630
경기,수원시 팔달구,매산동,4111566000,9866
경기,수원시 팔달구,고등동,4111567000,19282
경기,수원시 팔달구,화서1동,4111568000,21039
경기,수원시 팔달구,화서2동,4111569000,24282
경기,수원시 팔달구,지동,4111570000,9546
경기,수원시 팔달구,우만1동,4111571000,18364
경기,수원시 팔달구,우만2동,4111572000,16712
경기,수원시 팔달구,인계동,4111573000,45060
경기,수원시 팔달구,행궁동,4111574000,9219
경기,수원시 영통구,매탄1동,4111751000,11524
경기,수원시 영통구,매탄2동,4111752000,13711
경기,수원시 영통구,매탄3동,4111753000,34226
경기,수원시 영통구,매탄4동,4111754000,19841
경기,수원시 영통구,원천동,4111755000,45702
경기,수원시 영통구,영통1동,4111757000,32915
경기,수원시 영통구,영통2동,4111758000,25121
경기,수원시 영통구,영통3동,4111758500,31541
경기,수원시 영통구,망포1동,4111759300,31514
경기,수원시 영통구,망포2동,4111759600,33549
경기,수원시 영통구,광교1동,4111760000,53076
경기,수원시 영통구,광교2동,4111761000,28559
경기,성남시 수정구,신흥1동,4113151000,12404
경기,성남시 수정구,신흥2동,4113152000,31316
경기,성남시 수정구,신흥3동,4113153000,10840
경기,성남시 수정구,태평1동,4113154000,14052
경기,성남시 수정구,태평2동,4113155000,14091
경기,성남시 수정구,태평3동,4113156000,12121
경기,성남시 수정구,태평4동,4113156100,11392
경기,성남시 수정구,수진1동,4113157000,11232
경기,성남시 수정구,수진2동,4113158000,14813
경기,성남시 수정구,단대동,4113159000,14440
경기,성남시 수정구,산성동,4113160000,4638
경기,성남시 수정구,양지동,4113161000,9145
경기,성남시 수정구,복정동,4113162000,10318
경기,성남시 수정구,위례동,4113162500,45826
경기,성남시 수정구,신촌동,4113163000,4554
경기,성남시 수정구,고등동,4113164000,11672
경기,성남시 수정구,시흥동,4113165000,3404
경기,성남시 중원구,성남동,4113351000,32296
경기,성남시 중원구,중앙동,4113352500,16830
경기,성남시 중원구,금광1동,4113353000,19670
경기,성남시 중원구,금광2동,4113354000,24287
경기,성남시 중원구,은행1동,4113355000,9484
경기,성남시 중원구,은행2동,4113356000,21632
경기,성남시 중원구,상대원1동,4113357000,23940
경기,성남시 중원구,상대원2동,4113358000,3058
경기,성남시 중원구,상대원3동,4113359000,11457
경기,성남시 중원구,하대원동,4113366000,19413
경기,성남시 중원구,도촌동,4113367000,26195
경기,성남시 분당구,분당동,4113551000,24566
경기,성남시 분당구,수내1동,4113552000,17739
경기,성남시 분당구,수내2동,4113553000,10395
경기,성남시 분당구,수내3동,4113554000,13335
경기,성남시 분당구,정자동,4113554500,14066
경기,성남시 분당구,정자1동,4113555000,30161
경기,성남시 분당구,정자2동,4113556000,14439
경기,성남시 분당구,정자3동,4113557000,16747
경기,성남시 분당구,서현1동,4113558000,30981
경기,성남시 분당구,서현2동,4113559000,17558
경기,성남시 분당구,이매1동,4113560000,24842
경기,성남시 분당구,이매2동,4113561000,13025
경기,성남시 분당구,야탑1동,4113562000,16727
경기,성남시 분당구,야탑2동,4113563000,15729
경기,성남시 분당구,야탑3동,4113564000,26453
경기,성남시 분당구,판교동,4113565000,26519
경기,성남시 분당구,삼평동,4113565500,23799
경기,성남시 분당구,백현동,4113565700,26552
경기,성남시 분당구,금곡동,4113566200,27006
경기,성남시 분당구,구미1동,4113566500,16261
경기,성남시 분당구,구미동,4113567000,28381
경기,성남시 분당구,운중동,4113568000,35031
경기,의정부시,의정부1동,4115051000,39567
경기,의정부시,의정부2동,4115052000,29644
경기,의정부시,호원1동,4115054500,34059
경기,의정부시,호원2동,4115055500,32529
경기,의정부시,장암동,4115056100,18741
경기,의정부시,신곡1동,4115056700,39747
경기,의정부시,신곡2동,4115056800,44657
경기,의정부시,송산1동,4115057300,30633
경기,의정부시,송산2동,4115057600,31499
경기,의정부시,송산3동,4115057800,44981
경기,의정부시,자금동,4115058000,25369
경기,의정부시,가능동,4115059500,23839
경기,의정부시,흥선동,4115061500,18905
경기,의정부시,녹양동,4115062000,19555
경기,의정부시,고산동,4115063000,26559
경기,안양시 만안구,안양1동,4117151000,11865
경기,안양시 만안구,안양2동,4117152000,22650
경기,안양시 만안구,안양3동,4117153000,15423
경기,안양시 만안구,안양4동,4117154000,6608
경기,안양시 만안구,안양5동,4117155000,10037
경기,안양시 만안구,안양6동,4117156000,26512
경기,안양시 만안구,안양7동,4117157000,14773
경기,안양시 만안구,안양8동,4117158000,8210
경기,안양시 만안구,안양9동,4117158100,16168
경기,안양시 만안구,석수1동,4117159000,18767
경기,안양시 만안구,석수2동,4117160000,29620
경기,안양시 만안구,충훈동,4117161100,12132
경기,안양시 만안구,박달1동,4117162100,13870
경기,안양시 만안구,박달2동,4117163000,20634
경기,안양시 동안구,비산1동,4117351000,28582
경기,안양시 동안구,비산2동,4117352000,14531
경기,안양시 동안구,비산3동,4117353000,16949
경기,안양시 동안구,부흥동,4117354000,16139
경기,안양시 동안구,달안동,4117354600,9697
경기,안양시 동안구,관양동,4117355200,32920
경기,안양시 동안구,인덕원동,4117355900,18013
경기,안양시 동안구,부림동,4117356600,26059
경기,안양시 동안구,평촌동,4117357000,13865
경기,안양시 동안구,평안동,4117357600,22573
경기,안양시 동안구,귀인동,4117357800,16099
경기,안양시 동안구,호계1동,4117358000,25719
경기,안양시 동안구,호계2동,4117359000,21969
경기,안양시 동안구,호계3동,4117360000,23055
경기,안양시 동안구,범계동,4117361000,15121
경기,안양시 동안구,신촌동,4117362000,12299
경기,안양시 동안구,갈산동,4117363000,10369
경기,부천시 원미구,심곡1동,4119251000,12044
경기,부천시 원미구,심곡2동,4119252000,18439
경기,부천시 원미구,심곡3동,4119253000,10842
경기,부천시 원미구,원미1동,4119254000,16681
경기,부천시 원미구,원미2동,4119255000,11405
경기,부천시 원미구,소사동,4119256000,6012
경기,부천시 원미구,역곡1동,4119257000,16366
경기,부천시 원미구,역곡2동,4119258000,16864
경기,부천시 원미구,춘의동,4119259000,13800
경기,부천시 원미구,도당동,4119260000,20286
경기,부천시 원미구,약대동,4119261000,17205
경기,부천시 원미구,중동,4119262000,21772
경기,부천시 원미구,중1동,4119263000,40643
경기,부천시 원미구,중2동,4119264000,29538
경기,부천시 원미구,중3동,4119265000,22097
경기,부천시 원미구,중4동,4119266000,17272
경기,부천시 원미구,상동,4119267000,17669
경기,부천시 원미구,상1동,4119268000,23777
경기,부천시 원미구,상2동,4119269000,28197
경기,부천시 원미구,상3동,4119270000,30250
경기,부천시 소사구,심곡본1동,4119451000,16005
경기,부천시 소사구,심곡본동,4119452000,14679
경기,부천시 소사구,소사본동,4119453000,25385
경기,부천시 소사구,소사본1동,4119454000,28209
경기,부천시 소사구,범박동,4119455000,28317
경기,부천시 소사구,옥길동,4119456000,31381
경기,부천시 소사구,괴안동,4119457000,18500
경기,부천시 소사구,역곡3동,4119458000,21445
경기,부천시 소사구,송내1동,4119459000,20377
경기,부천시 소사구,송내2동,4119460000,24290
경기,부천시 오정구,성곡동,4119651000,38169
경기,부천시 오정구,원종1동,4119652000,21380
경기,부천시 오정구,원종2동,4119653000,18802
경기,부천시 오정구,고강본동,4119654000,25668
경기,부천시 오정구,고강1동,4119655000,12519
경기,부천시 오정구,오정동,4119656000,19363
경기,부천시 오정구,신흥동,4119657000,16802
경기,광명시,광명1동,4121051000,44
경기,광명시,광명2동,4121052000,2940
경기,광명시,광명3동,4121054000,9621
경기,광명시,광명4동,4121055000,7562
